time,open,high,low,close,Volume,Volume MA
1638921600,69.48951908,71.61282212,69.01588804,69.01588804,1.25280745,1.210611086500001
1639008000,69.01588804,69.43421376,67.22608055,67.22608055,0.33419084,1.2085890865000013
1639094400,67.22608055,67.22608055,61.77160733,63.58362933,2.20099549,1.3050828825000012
1639180800,63.58362933,65.42835091,61.5650107,65.42835091,1.09394297,1.3258355175000012
1639267200,65.42835091,71.20752921,65.42835091,65.82803771,2.4742949,1.4146076620000012
1639353600,65.82803771,65.82803771,52.10538351,56.54265186,4.60929612,1.635922468000001
1639440000,56.54265186,60.9274163,56.54265186,60.81672605,0.5180518,1.6586885555000013
1639526400,60.81672605,66.43322394,59.63228723,60.09871564,3.85518244,1.8327720295000014
1639612800,60.09871564,60.09871564,55.5863178,57.90513825,2.30601871,1.9295268020000016
1639699200,57.90513825,60.41037167,57.90513825,58.55107491,1.05011176,1.9669427410000015
1639785600,58.55107491,58.55107491,58.11711459,58.41639101,0.03251018,1.9616562665000017
1639872000,58.41639101,59.10399184,58.05040882,58.27391883,0.55899091,1.9809544245000015
1639958400,58.27391883,58.27391883,56.90609483,57.28218828,0.60885018,1.9096459780000015
1640044800,57.28218828,57.28218828,53.66079818,53.66079818,1.55444501,1.9649476035000013
1640131200,53.66079818,53.66079818,51.76522841,51.76522841,1.11068823,1.8671622875000016
1640217600,51.76522841,53.67168393,51.13080967,53.67168393,0.77187563,1.8254360590000012
1640304000,53.67168393,67.5158123,53.67168393,60.94616701,11.54119435,2.1463122420000014
1640390400,60.94616701,63.32284644,60.94616701,62.12389713,0.3182916,2.029697189000001
1640476800,62.12389713,73.82397714,60.50842006,69.11770268,6.9261402,2.261371331000001
1640563200,69.11770268,69.11770268,64.78924908,66.91112958,5.29727039,2.4207574580000015
1640649600,66.91112958,67.88588825,63.43483176,63.43483176,1.57191361,2.4367127660000016
1640736000,63.43483176,64.83319708,63.27306738,63.27306738,0.62098944,2.451052696000002
1640822400,63.27306738,64.88001456,63.09322373,63.44840605,0.55797825,2.3689018340000016
1640908800,63.44840605,65.08877921,60.85780693,61.23887313,2.82523089,2.4554662300000016
1640995200,61.23887313,66.86271289,61.23887313,65.92257447,1.9602395,2.429763460000002
1641081600,65.92257447,66.35639776,62.67488628,65.38593709,3.38826413,2.368711860500002
1641168000,65.38593709,66.88669423,63.86909011,65.2611212,2.38893615,2.462256078000002
1641254400,65.2611212,65.33414761,63.64860753,64.16772088,1.83920035,2.361456973500002
1641340800,64.16772088,64.16772088,56.90969963,57.03227801,3.76557483,2.4344347795000014
1641427200,57.03227801,59.6621871,53.30827204,55.22427588,5.60815017,2.6623367000000018
1641513600,55.22427588,63.33004166,55.22427588,58.68983092,6.00303904,2.9608631430000014
1641600000,58.68983092,60.62539169,55.27445618,60.62539169,4.76348678,3.1710879365000015
1641686400,60.62539169,60.98256956,55.67958688,59.9325092,4.45915439,3.3636031470000014
1641772800,59.9325092,60.4907309,58.3037464,58.3037464,0.51097372,3.3114295825000015
1641859200,58.3037464,58.3037464,57.83900855,57.83900855,0.00755679,3.2562730105000015
1641945600,57.83900855,59.39935822,57.17702862,59.39935822,0.84796636,3.2600775470000016
1642118400,59.39935822,59.39935822,57.83482256,57.83482256,0.36016122,2.7010258905000017
1642204800,57.83482256,60.93144258,56.28233012,60.86533342,3.59733972,2.8649782965000017
1642291200,60.86533342,61.14740182,60.36780434,60.76798679,0.20008105,2.528675339000002
1642377600,60.76798679,61.76169221,59.95851226,59.95851226,0.64383499,2.296003569000002
1642464000,59.95851226,59.95851226,58.47842219,58.47842219,0.31474488,2.2331451325000016
1642550400,58.47842219,60.01032825,56.47482984,60.01032825,1.73331338,2.2887613295000016
1642636800,60.01032825,62.41806659,59.77887109,62.41806659,0.56745528,2.2892351810000013
1642723200,62.41806659,63.95226858,60.74040936,62.28982271,2.47733638,2.2718404555000014
1642809600,62.28982271,66.1864587,62.23885918,66.03666672,3.64999541,2.3563282510000017
1642896000,66.03666672,68.90820828,66.03666672,68.27120837,1.71718587,2.2727743380000014
1642982400,68.27120837,69.06445997,63.52471236,63.64163058,3.04035369,2.3053452150000013
1643068800,63.64163058,77.57391057,63.64163058,77.57391057,4.41935435,2.434352915000001
1643155200,77.57391057,81.80102536,77.10051946,78.93550612,2.92811677,2.3924800120000014
1643241600,78.93550612,78.93550612,76.27726472,77.39155528,1.70555224,2.1973501155000017
1643328000,77.39155528,84.15985282,77.39155528,83.49775516,1.11464219,1.9529302730000015
1643414400,83.49775516,83.56806216,80.63958468,82.28175714,0.87945378,1.7587286230000014
1643500800,82.28175714,82.28175714,78.66275656,78.66275656,0.78954867,1.5752483370000012
1643587200,78.66275656,84.2421647,71.90853842,83.33594418,6.12547248,1.8559732750000013
1643673600,83.33594418,83.33594418,80.42391947,80.42391947,1.44146674,1.9276687725000012
1643760000,80.42391947,80.42391947,67.05663298,70.54334966,6.69411904,2.219976406500001
1643846400,70.54334966,71.21301274,65.82423937,66.16088987,5.54349126,2.479142908500001
1643932800,66.16088987,67.04761982,62.14473453,64.33637647,3.14252827,2.456402336000001
1644019200,64.33637647,67.17629574,62.61388534,67.06707202,2.17303825,2.5550501960000007
1644105600,67.06707202,67.78186307,67.05847783,67.05847783,0.30501518,2.5381092055000005
1644192000,67.05847783,67.64994531,66.15204193,66.15204193,0.52536905,2.5486404140000007
1644278400,66.15204193,66.15204193,63.70171767,63.70171767,0.60026782,2.4919881360000007
1644364800,63.70171767,64.92059273,63.35632775,63.65923982,0.72747049,2.499988896500001
1644451200,63.65923982,68.87903292,63.65923982,64.9540597,2.46196245,2.4992202000000012
1644537600,64.9540597,64.9540597,64.16288101,64.56674272,0.00696579,2.317068719000001
1644624000,64.56674272,68.90131679,62.40380826,67.56440586,2.16962109,2.339690480000001
1644710400,67.56440586,71.6788287,67.56440586,70.77462083,1.10696465,2.2430210280000016
1644796800,70.77462083,75.09621987,70.77462083,71.21162364,2.00777437,2.1224420290000015
1644883200,71.21162364,71.21162364,68.31470537,68.31470537,0.87074347,2.0195733640000015
1644969600,68.31470537,69.5746034,66.64776405,68.48404936,1.77584633,2.0230880685000012
1645056000,68.48404936,68.48404936,65.21709745,65.59180134,1.0614509,2.020428504000001
1645142400,65.59180134,66.12727806,65.59180134,66.12727806,0.15,1.9839558150000012
1645228800,66.12727806,66.12727806,65.37081888,65.75370876,0.16815008,1.952885885500001
1645315200,65.75370876,66.32719866,64.70171484,65.52730701,0.906801,1.691952311500001
1645401600,65.52730701,66.13961245,65.10973756,65.25841207,0.42620642,1.641189295500001
1645488000,65.25841207,65.37686715,64.88910739,65.37686715,0.02151895,1.307559291000001
1645574400,65.37686715,65.37686715,58.66792309,64.06266145,4.83170917,1.271970186500001
1645660800,64.06266145,64.06266145,58.21376293,59.96971199,2.47596602,1.238642074000001
1645747200,59.96971199,63.77204117,58.30878492,60.57412224,2.76565686,1.268273004500001
1645833600,60.57412224,60.57412224,60.19506048,60.19506048,0.02532569,1.2542885300000008
1645920000,60.19506048,77.93441228,60.15690139,67.15663506,6.06264393,1.531152274000001
1646006400,67.15663506,71.24008801,67.08501033,67.54039205,2.56329973,1.629303869500001
1646092800,67.54039205,68.03746482,63.48038328,66.61219516,4.42026677,1.813943683500001
1646179200,66.61219516,68.08745771,65.79988067,67.67171023,2.01209944,1.7914505330000008
1646265600,67.67171023,68.95096886,65.89721679,68.00364979,3.7775686,1.9799806735000007
1646352000,68.00364979,68.15554201,65.38157902,65.91035839,1.71559417,1.9572793275000009
1646438400,65.91035839,65.91035839,64.50483427,64.64660601,0.99011218,1.9514367040000007
1646524800,64.64660601,64.93483245,63.56943166,63.73112316,0.44828471,1.873462221000001
1646611200,63.73112316,63.73112316,60.45950136,62.34984894,2.79421404,1.9696357495000008
1646697600,62.34984894,62.41388765,55.95928241,60.96179413,6.22526167,2.192106516500001
1646784000,60.96179413,65.79624068,60.08131382,65.79624068,4.80366537,2.379217240000001
1646870400,65.79624068,66.21872771,65.09514383,65.36577197,1.31297084,2.437365782000001
1646956800,65.36577197,73.27004681,65.36577197,73.14979619,4.49360426,2.653638491000001
1647043200,73.14979619,76.68637633,70.15606192,70.15606192,7.03584829,2.9600908555000007
1647129600,70.15606192,70.15606192,66.29058739,66.71728894,3.52328675,3.1149448720000006
1647216000,66.71728894,70.83791762,66.30445113,67.93314492,3.36591072,3.2821644605
1647302400,67.93314492,67.93314492,65.98577358,65.98577358,1.03883439,3.0925207215000006
1647388800,65.98577358,65.98577358,61.94266841,61.94266841,1.37662087,3.0375534640000006
1647475200,61.94266841,64.94912994,61.49976913,64.18859274,2.03804351,3.0011727965000006
1647561600,64.18859274,71.22527051,64.18859274,70.39018741,5.34386206,3.2670996150000007
1647648000,70.39018741,73.87225591,68.52761836,69.86711058,4.74991696,3.2014632665000007
1647734400,69.86711058,70.79778165,69.14648835,70.79778165,0.74351662,3.110474111000001
1647820800,70.79778165,70.79778165,69.66094334,70.59488746,0.49125572,2.914023558500001
1647907200,70.59488746,72.15491614,70.21273887,71.77530618,0.61923995,2.844380584000001
1647993600,71.77530618,72.25529738,70.99876175,70.99876175,0.49023145,2.6800137265000012
1648080000,70.99876175,73.28407446,70.29180069,72.83307217,0.75399246,2.6319336410000007
1648166400,72.83307217,73.3598506,70.90453888,70.90453888,0.73498626,2.619177345000001
1648252800,70.90453888,71.86894497,69.67555381,69.73407248,0.86364742,2.6399454805000007
1648339200,69.73407248,72.58489617,69.30745701,70.36879111,1.82432962,2.5914512595000008
1648425600,70.36879111,71.80130025,69.3087351,71.80130025,2.39462625,2.399919488500001
1648512000,71.80130025,71.80130025,69.84060363,70.35951693,0.85954389,2.2027134145000007
1648598400,70.35951693,70.35951693,67.45706772,68.19367927,1.06581966,2.190355855500001
1648684800,68.19367927,68.2228506,66.994025,66.994025,0.27500039,1.9794256620000013
1648771200,66.994025,67.50075527,65.42947409,65.70968336,0.70956403,1.6631114490000016
1648857600,65.70968336,69.68326901,65.70968336,68.63896943,1.9145176,1.5826729915000015
1648944000,68.63896943,68.65846066,67.28730265,67.60620243,1.03155585,1.4659552480000015
1649030400,67.60620243,68.06758366,67.2550622,67.61577058,0.48344933,1.4381859950000015
1649116800,67.61577058,67.61577058,66.50527715,66.50527715,0.34664422,1.3866871625000017
1649203200,66.50527715,66.50527715,65.03215388,65.43203173,0.52370546,1.3109702600000015
1649289600,65.43203173,65.94888748,64.83226706,65.30720507,0.71676399,1.0796153565000015
1649376000,65.30720507,65.30720507,64.8057386,65.20350967,0.03931438,0.8440852275000015
1649548800,65.20350967,65.22191264,63.55490856,63.72352958,0.71994839,0.8429068160000014
1649635200,63.72352958,63.73242692,63.00165065,63.1163232,0.28714365,0.8327012125000014
1649721600,63.1163232,63.20004833,58.03635778,59.18192293,2.47359803,0.9254191165000012
1649808000,59.18192293,61.20401433,58.37029904,61.20401433,1.26783864,0.9642994760000013
1649894400,61.20401433,61.83353155,60.83043115,61.83353155,1.02196892,0.9776982990000013
1649980800,61.83353155,62.5165705,61.83353155,62.5165705,0.16394582,0.9491462770000012
1650067200,62.5165705,62.5408643,61.95858436,61.95858436,0.09092293,0.9105100525000014
1650153600,61.95858436,62.31026035,60.69213421,60.74207904,1.04692065,0.8716396040000014
1650240000,60.74207904,61.37426707,60.62992746,60.991047,0.31473349,0.7676449660000013
1650326400,60.991047,61.0841706,60.64377932,60.78141675,0.05790272,0.7275629075000014
1650412800,60.78141675,61.16753809,55.46742853,56.16709277,6.12762611,0.9806532300000013
1650499200,56.16709277,56.7592978,55.20023486,55.20023486,1.16917689,1.0253620550000013
1650585600,55.20023486,60.46623569,55.20023486,58.52818819,4.10881608,1.1953246575000014
1650672000,58.52818819,59.84382184,57.0031292,59.60313515,2.71187265,1.2351924100000014
1650758400,59.60313515,59.89576348,59.08690432,59.89576348,0.58653817,1.2129415260000014
1650844800,59.89576348,63.96050979,59.89576348,62.75062933,3.14022776,1.3457804475000015
1650931200,62.75062933,62.75062933,60.35287235,61.42901775,0.79225967,1.3680612200000013
1651017600,61.42901775,61.46218509,60.64123771,60.64123771,0.37866267,1.3608090805000015
1651104000,60.64123771,60.93332973,60.43837653,60.54067694,0.23342512,1.3366421370000015
1651190400,60.54067694,61.23527424,58.60801135,59.50433288,2.26578045,1.4479654405000013
1651276800,59.50433288,60.47753484,59.41433503,60.47753484,0.26861379,1.4253987105000014
1651363200,60.47753484,60.98845917,60.47753484,60.98845917,0.18596941,1.4203399985000014
1651449600,60.98845917,60.98845917,60.23467875,60.23467875,0.1698528,1.3051527370000013
1651536000,60.23467875,60.72255528,59.66466601,60.42588897,0.73079343,1.2783004765000012
1651622400,60.42588897,60.5760765,59.6430705,59.84946413,0.68554065,1.2614790630000012
1651708800,59.84946413,60.10008012,59.7328041,59.7328041,0.19897368,1.2632304560000014
1651795200,59.7328041,60.10937868,58.12871104,58.26777349,0.71781128,1.2945748735000013
1651881600,58.26777349,58.26777349,56.65216631,57.00106223,0.52793586,1.2686256340000013
1651968000,57.00106223,57.00106223,55.03983796,55.06044671,0.69761258,1.2877695885000013
1652054400,55.06044671,55.51950327,48.4142955,49.6752467,8.03908094,1.6868284995000014
1652140800,49.6752467,51.71394435,49.6752467,51.71394435,1.06323242,1.4336088150000013
1652227200,51.71394435,52.04332468,49.47462545,50.06392796,2.88261722,1.5192808315000013
1652313600,50.06392796,50.06392796,46.0085973,46.29757707,6.7624464,1.6519623475000014
1652400000,46.29757707,49.03429751,45.97926283,46.44789631,4.03396838,1.7180671340000013
1652486400,46.44789631,46.9167964,46.44789631,46.9167964,0.00010657,1.6887455540000016
1652572800,46.9167964,55.4130493,46.9167964,54.30077257,5.17800499,1.7906344155000014
1652659200,54.30077257,54.30077257,51.12781455,51.68913917,1.84954142,1.8434985030000015
1652745600,51.68913917,51.68913917,50.37009903,50.37009903,0.57633798,1.8533822685000014
1652832000,50.37009903,50.5881975,50.12246452,50.12246452,0.21062597,1.8522423110000017
1652918400,50.12246452,50.50007942,50.12246452,50.49925398,0.59801949,1.7688542630000015
1653004800,50.49925398,50.7142452,49.80427753,49.80427753,0.33655176,1.7722511615000012
1653091200,49.80427753,50.03175366,49.61496428,49.61496428,0.12612633,1.7692590075000012
1653177600,49.61496428,49.61496428,49.45924317,49.45924317,0.03162097,1.7623474160000012
1653264000,49.45924317,49.73232469,47.88417672,47.88417672,1.0491722,1.7782663545000013
